zły/wściekły;zlobivý/naštvaný;angry;core2000 A2_02_05_Transport_Education_Work_Appearance
zaskoczony/zdziwiony;překvapený;surprised;core2000 A2_02_05_Transport_Education_Work_Appearance
podczas gdy;zatímco;while;core2000 A2_06_10_House_Culture_Nature_Services_Narration
zmęczony;unavený;tired;core2000 A2_02_05_Transport_Education_Work_Appearance
zadowolony;spokojený;satisfied;core2000 A2_02_05_Transport_Education_Work_Appearance
nerwowy/zdenerwowany;nervózní;nervous;core2000 A2_02_05_Transport_Education_Work_Appearance
spokojny;klidný;calm;core2000 A2_02_05_Transport_Education_Work_Appearance
zazdrosny;žárlivý;jealous;core2000 A2_02_05_Transport_Education_Work_Appearance
zdrowy styl życia;zdravý životní styl;healthy lifestyle;core2000 B1_02_05_Health_Technology_News_Travel
system operacyjny;operační systém;operating system;core2000 B1_B2_IT_and_Digital_Life
matematyka;matematika;mathematics;core2000 B1_B2_Education_Academic_Life_Extended
związek;vztah;relationship;core2000 B1_01_Relationships
CV/życiorys;životopis/CV;CV/resume;core2000 B1_06_10_Career_Environment_History_Law_Abstract
przestępstwo;zločin/trestný čin;crime;core2000 B1_B2_Law_Crime_Justice_Extended
media;média;media;core2000 B1_B2_Media_Journalism_Internet
bóg/Bóg;bůh/Bůh;god/God;core2000 B1_B2_Religion_Spirituality_Philosophy
budynek;budova;building;core2000 B1_B2_Architecture_Construction_Urban
radość;radost;joy;core2000 B1_Emotions_Detailed
cieszyć się;radovat se;to be glad/rejoice;core2000 B1_B2_Emotion_Verbs_and_Psychology
hotel;hotel;hotel;core2000 B1_Travel_Hotel_Accommodation
śmiać się;smát se;to laugh;core2000 B1_Reflexive_Verbs_Comparison
dieta/odżywianie;strava/dieta;diet/nutrition;core2000 B1_02_05_Health_Technology_News_Travel
przeglądarka;prohlížeč;browser;core2000 B1_B2_IT_and_Digital_Life
fizyka;fyzika;physics;core2000 B1_B2_Education_Academic_Life_Extended
przyjaźń;přátelství;friendship;core2000 B1_01_Relationships
odejść;odejít;;core2000 B1_B2_Prefixed_Verb_Families
podanie (o pracę);žádost (o práci);job application;core2000 B1_06_10_Career_Environment_History_Law_Abstract
kradzież;krádež;theft;core2000 B1_B2_Law_Crime_Justice_Extended
prasa;tisk;press;core2000 B1_B2_Media_Journalism_Internet
wiara;víra;faith/belief;core2000 B1_B2_Religion_Spirituality_Philosophy
gotówka;hotovost;cash;core2000 B1_B2_Money_Banking_Finance
wieżowiec/drapacz chmur;mrakodrap;skyscraper;core2000 B1_B2_Architecture_Construction_Urban
szczęście;štěstí;happiness;core2000 B1_Emotions_Detailed
hostel;hostel;hostel;core2000 B1_Travel_Hotel_Accommodation
ćwiczenie;cvičení;exercise;core2000 B1_02_05_Health_Technology_News_Travel
wyszukiwanie;vyhledávání;search;core2000 B1_B2_IT_and_Digital_Life
chemia;chemie;chemistry;core2000 B1_B2_Education_Academic_Life_Extended
miłość;láska;love;core2000 B1_01_Relationships
wyjść;vyjít;;core2000 B1_B2_Prefixed_Verb_Families
rozmowa kwalifikacyjna;pohovor;job interview;core2000 B1_06_10_Career_Environment_History_Law_Abstract
rabunek/rozbój;loupež;robbery;core2000 B1_B2_Law_Crime_Justice_Extended
religia;náboženství;religion;core2000 B1_B2_Religion_Spirituality_Philosophy
moneta;mince;coin;core2000 B1_B2_Money_Banking_Finance
blok/kamienica;panelák/činžák;apartment block;core2000 B1_B2_Architecture_Construction_Urban
entuzjazm/zachwyt;nadšení;enthusiasm;core2000 B1_Emotions_Detailed
podziwiać;obdivovat;to admire;core2000 B1_B2_Emotion_Verbs_and_Psychology
opowiadać;povídat/vyprávět;to tell/narrate;core2000 B1_B2_Verbs_of_Communication_and_Thinking
pensjonat;penzion;guesthouse/B&B;core2000 B1_Travel_Hotel_Accommodation
troszczyć się (o);starat se (o);to take care (of);core2000 B1_Reflexive_Verbs_Comparison
kondycja;kondice;fitness/condition;core2000 B1_02_05_Health_Technology_News_Travel
link/odnośnik;odkaz/link;link;core2000 B1_B2_IT_and_Digital_Life
biologia;biologie;biology;core2000 B1_B2_Education_Academic_Life_Extended
małżeństwo;manželství;marriage;core2000 B1_01_Relationships
wejść;vejít;;core2000 B1_B2_Prefixed_Verb_Families
włamanie;vloupání;burglary;core2000 B1_B2_Law_Crime_Justice_Extended
kościół (instit.);církev;church (institution);core2000 B1_B2_Religion_Spirituality_Philosophy
banknot;bankovka;banknote;core2000 B1_B2_Money_Banking_Finance
dom jednorodzinny;rodinný dům;detached house;core2000 B1_B2_Architecture_Construction_Urban
nadzieja;naděje;hope;core2000 B1_Emotions_Detailed
zdumiewać się;žasnout;to be amazed;core2000 B1_B2_Emotion_Verbs_and_Psychology
ogłosić/oznajmić;oznámit;to announce;core2000 B1_B2_Verbs_of_Communication_and_Thinking
apartament;apartmán;apartment;core2000 B1_Travel_Hotel_Accommodation
starać się;snažit se;to try/endeavor;core2000 B1_Reflexive_Verbs_Comparison
relaks;relaxace;relaxation;core2000 B1_02_05_Health_Technology_News_Travel
strona;stránka;page;core2000 B1_B2_IT_and_Digital_Life
ślub/wesele;svatba;wedding;core2000 B1_01_Relationships
przejść;přejít;;core2000 B1_B2_Prefixed_Verb_Families
wypowiedzenie;výpověď;notice/dismissal;core2000 B1_06_10_Career_Environment_History_Law_Abstract
morderstwo/zabójstwo;vražda;murder;core2000 B1_B2_Law_Crime_Justice_Extended
audycja radiowa;rozhlasové vysílání;radio broadcast;core2000 B1_B2_Media_Journalism_Internet
dom szeregowy;řadový dům;terraced/row house;core2000 B1_B2_Architecture_Construction_Urban
duma;hrdost;pride;core2000 B1_Emotions_Detailed
bawić się;bavit se;to have fun;core2000 B1_B2_Emotion_Verbs_and_Psychology
oświadczyć;prohlásit;to declare/state;core2000 B1_B2_Verbs_of_Communication_and_Thinking
chata/domek;chata/chalupa;cabin/cottage;core2000 B1_Travel_Hotel_Accommodation
stres;stres;stress;core2000 B1_02_05_Health_Technology_News_Travel
rozwód;rozvod;divorce;core2000 B1_01_Relationships
przejść;projít;;core2000 B1_B2_Prefixed_Verb_Families
awans;povýšení;promotion;core2000 B1_06_10_Career_Environment_History_Law_Abstract
usiłowanie zabójstwa;pokus o vraždu;attempted murder;core2000 B1_B2_Law_Crime_Justice_Extended
program telewizyjny;televizní vysílání;TV broadcast;core2000 B1_B2_Media_Journalism_Internet
modlitwa;modlitba;prayer;core2000 B1_B2_Religion_Spirituality_Philosophy
konto bieżące;běžný účet;current account;core2000 B1_B2_Money_Banking_Finance
willa;vila;villa;core2000 B1_B2_Architecture_Construction_Urban
wdzięczność;vděčnost;gratitude;core2000 B1_Emotions_Detailed
cieszyć się/korzystać;užívat si;to enjoy;core2000 B1_B2_Emotion_Verbs_and_Psychology
twierdzić;tvrdit;to claim/assert;core2000 B1_B2_Verbs_of_Communication_and_Thinking
kemping/pole kempingowe;kemp/tábořiště;campsite;core2000 B1_Travel_Hotel_Accommodation
depresja;deprese;depression;core2000 B1_02_05_Health_Technology_News_Travel
zalogować się;přihlásit se;to log in;core2000 B1_B2_IT_and_Digital_Life
wiedza o społeczeństwie;občanská nauka;civics/social studies;core2000 B1_B2_Education_Academic_Life_Extended
partner/ka;partner/ka;partner;core2000 B1_01_Relationships
obejść;obejít;;core2000 B1_B2_Prefixed_Verb_Families
doświadczenie;zkušenost;experience;core2000 B1_06_10_Career_Environment_History_Law_Abstract
gwałt;znásilnění;rape;core2000 B1_B2_Law_Crime_Justice_Extended
serwis informacyjny;zpravodajství;news program;core2000 B1_B2_Media_Journalism_Internet
modlić się;modlit se;to pray;core2000 B1_B2_Religion_Spirituality_Philosophy
konto oszczędnościowe;spořicí účet;savings account;core2000 B1_B2_Money_Banking_Finance
fabryka;továrna/fabrika;factory;core2000 B1_B2_Architecture_Construction_Urban
ulga;úleva;relief;core2000 B1_Emotions_Detailed
docenić;ocenit;to appreciate;core2000 B1_B2_Emotion_Verbs_and_Psychology
zaprzeczać;popírat/zapírat;to deny;core2000 B1_B2_Verbs_of_Communication_and_Thinking
recepcja;recepce;reception/front desk;core2000 B1_Travel_Hotel_Accommodation
lęk/niepokój;úzkost;anxiety;core2000 B1_02_05_Health_Technology_News_Travel
wylogować się;odhlásit se;to log out;core2000 B1_B2_IT_and_Digital_Life
wychowanie fizyczne;tělesná výchova;physical education;core2000 B1_B2_Education_Academic_Life_Extended
narzeczony/a;snoubenec/ka;fiancé/e;core2000 B1_01_Relationships
dojść;dojít;;core2000 B1_B2_Prefixed_Verb_Families
umiejętność;dovednost;skill;core2000 B1_06_10_Career_Environment_History_Law_Abstract
porwanie/uprowadzenie;únos;kidnapping;core2000 B1_B2_Law_Crime_Justice_Extended
talk-show/debata;talkshow/debata;talk show/debate;core2000 B1_B2_Media_Journalism_Internet
ksiądz/kapłan;kněz/farář;priest;core2000 B1_B2_Religion_Spirituality_Philosophy
karta kredytowa;kreditní karta;credit card;core2000 B1_B2_Money_Banking_Finance
magazyn;sklad;warehouse;core2000 B1_B2_Architecture_Construction_Urban
zadowolenie;spokojenost;satisfaction;core2000 B1_Emotions_Detailed
być dumnym z;být hrdý na;to be proud of;core2000 B1_B2_Emotion_Verbs_and_Psychology
przyznać (się);přiznat (se);to admit/confess;core2000 B1_B2_Verbs_of_Communication_and_Thinking
pokój jednoosobowy;jednolůžkový pokoj;single room;core2000 B1_Travel_Hotel_Accommodation
alergia;alergie;allergy;core2000 B1_02_05_Health_Technology_News_Travel
ustawienia;nastavení;settings;core2000 B1_B2_IT_and_Digital_Life
plastyka;výtvarná výchova;art class;core2000 B1_B2_Education_Academic_Life_Extended
zejść;sejít;;core2000 B1_B2_Prefixed_Verb_Families
odpowiedzialność;odpovědnost;responsibility;core2000 B1_06_10_Career_Environment_History_Law_Abstract
wymuszenie/szantaż;vydírání;blackmail/extortion;core2000 B1_B2_Law_Crime_Justice_Extended
serial;seriál;TV series;core2000 B1_B2_Media_Journalism_Internet
mnich/mniszka;mnich/mniška;monk/nun;core2000 B1_B2_Religion_Spirituality_Philosophy
karta debetowa;debetní karta;debit card;core2000 B1_B2_Money_Banking_Finance
stodoła;stodola;barn;core2000 B1_B2_Architecture_Construction_Urban
mieć nadzieję;doufat;to hope;core2000 B1_B2_Emotion_Verbs_and_Psychology
szeptać;šeptat;to whisper;core2000 B1_B2_Verbs_of_Communication_and_Thinking
pokój dwuosobowy;dvoulůžkový pokoj;double room;core2000 B1_Travel_Hotel_Accommodation
uzależnienie;závislost;addiction;core2000 B1_02_05_Health_Technology_News_Travel
powiadomienie;oznámení;notification;core2000 B1_B2_IT_and_Digital_Life
muzyka;hudební výchova;music class;core2000 B1_B2_Education_Academic_Life_Extended
wróg/nieprzyjaciel;nepřítel;enemy;core2000 B1_01_Relationships
termin;termín/lhůta;deadline;core2000 B1_06_10_Career_Environment_History_Law_Abstract
oszustwo;podvod;fraud;core2000 B1_B2_Law_Crime_Justice_Extended
film dokumentalny;dokumentární film;documentary;core2000 B1_B2_Media_Journalism_Internet
dusza;duše;soul;core2000 B1_B2_Religion_Spirituality_Philosophy
bankomat;bankomat;ATM;core2000 B1_B2_Money_Banking_Finance
wieża;věž;tower;core2000 B1_B2_Architecture_Construction_Urban
tęsknota/pragnienie;touha;longing/desire;core2000 B1_Emotions_Detailed
ufać/zaufać;důvěřovat;to trust;core2000 B1_B2_Emotion_Verbs_and_Psychology
krzyczeć;křičet;to shout/scream;core2000 B1_B2_Verbs_of_Communication_and_Thinking
apartament/suite;apartmá/suite;suite;core2000 B1_Travel_Hotel_Accommodation
udostępniać;sdílet;to share;core2000 B1_B2_IT_and_Digital_Life
informatyka;informatika;computer science;core2000 B1_B2_Education_Academic_Life_Extended
zaufanie;důvěra;trust;core2000 B1_01_Relationships
rozejść się;rozejít se;;core2000 B1_B2_Prefixed_Verb_Families
zebranie/narada;poradu/schůze;meeting;core2000 B1_06_10_Career_Environment_History_Law_Abstract
fałszowanie/podrabianie;padělání;forgery;core2000 B1_B2_Law_Crime_Justice_Extended
duch/sumienie;duch/svědomí;spirit/conscience;core2000 B1_B2_Religion_Spirituality_Philosophy
wypłacić;vybrat (peníze);to withdraw;core2000 B1_B2_Money_Banking_Finance
smutek;smutek;sadness;core2000 B1_Emotions_Detailed
uspokoić się;uklidnit se;to calm down;core2000 B1_B2_Emotion_Verbs_and_Psychology
wołać;volat;to call/shout;core2000 B1_B2_Verbs_of_Communication_and_Thinking
śniadanie wliczone;snídaně v ceně;breakfast included;core2000 B1_Travel_Hotel_Accommodation
kochać się;milovat se;to love each other;core2000 B1_Reflexive_Verbs_Comparison
pogotowie;pohotovost;emergency room;core2000 B1_02_05_Health_Technology_News_Travel
kopiować;kopírovat;to copy;core2000 B1_B2_IT_and_Digital_Life
ekonomia;ekonomie;economics;core2000 B1_B2_Education_Academic_Life_Extended
zazdrość;žárlivost;jealousy;core2000 B1_01_Relationships
napisać;napsat;;core2000 B1_B2_Prefixed_Verb_Families
przemyt;pašování/pašeráctví;smuggling;core2000 B1_B2_Law_Crime_Justice_Extended
sponsor;sponzor;sponsor;core2000 B1_B2_Media_Journalism_Internet
grzech;hřích;sin;core2000 B1_B2_Religion_Spirituality_Philosophy
wpłacić;vložit (peníze);to deposit;core2000 B1_B2_Money_Banking_Finance
tunel;tunel;tunnel;core2000 B1_B2_Architecture_Construction_Urban
złość/gniew;zlost/hněv;anger;core2000 B1_Emotions_Detailed
odczuć ulgę;ulevit se;to feel relieved;core2000 B1_B2_Emotion_Verbs_and_Psychology
wspomnieć;zmínit (se);to mention;core2000 B1_B2_Verbs_of_Communication_and_Thinking
półpensjonat;polopenze;half board;core2000 B1_Travel_Hotel_Accommodation
kłócić się;hádat se;to argue/quarrel;core2000 B1_Reflexive_Verbs_Comparison
chirurg;chirurg;surgeon;core2000 B1_02_05_Health_Technology_News_Travel
wkleić;vložit;to paste;core2000 B1_B2_IT_and_Digital_Life
psychologia;psychologie;psychology;core2000 B1_B2_Education_Academic_Life_Extended
współczucie;soucit;sympathy/compassion;core2000 B1_01_Relationships
przepisać;přepsat;;core2000 B1_B2_Prefixed_Verb_Families
klient;zákazník/klient;client/customer;core2000 B1_06_10_Career_Environment_History_Law_Abstract
łapówka/korupcja;úplatek/korupce;bribery/corruption;core2000 B1_B2_Law_Crime_Justice_Extended
pokuta;pokání;repentance;core2000 B1_B2_Religion_Spirituality_Philosophy
przelać;převést;to transfer;core2000 B1_B2_Money_Banking_Finance
cmentarz;hřbitov;cemetery;core2000 B1_B2_Architecture_Construction_Urban
strach;strach;fear;core2000 B1_Emotions_Detailed
zainspirować/zachwycić;nadchnout/inspirovat;to inspire/excite;core2000 B1_B2_Emotion_Verbs_and_Psychology
cytować;citovat;to quote;core2000 B1_B2_Verbs_of_Communication_and_Thinking
pełne wyżywienie;plná penze;full board;core2000 B1_Travel_Hotel_Accommodation
całować się;líbat se;to kiss (each other);core2000 B1_Reflexive_Verbs_Comparison
badanie;vyšetření;examination;core2000 B1_02_05_Health_Technology_News_Travel
usunąć;smazat;to delete;core2000 B1_B2_IT_and_Digital_Life
socjologia;sociologie;sociology;core2000 B1_B2_Education_Academic_Life_Extended
przebaczenie;odpuštění;forgiveness;core2000 B1_01_Relationships
zapisać;zapsat;;core2000 B1_B2_Prefixed_Verb_Families
dostawca;dodavatel;supplier;core2000 B1_06_10_Career_Environment_History_Law_Abstract
wandalizm;vandalismus;vandalism;core2000 B1_B2_Law_Crime_Justice_Extended
wydawca;vydavatel;publisher;core2000 B1_B2_Media_Journalism_Internet
pomnik;pomník;monument;core2000 B1_B2_Architecture_Construction_Urban
ucieszyć/sprawić radość;potěšit;to please/delight;core2000 B1_B2_Emotion_Verbs_and_Psychology
komentować;komentovat;to comment;core2000 B1_B2_Verbs_of_Communication_and_Thinking
zameldowanie;check-in/příjezd;check-in;core2000 B1_Travel_Hotel_Accommodation
dogadać się/porozumieć się;dohodnout se;to agree/reach deal;core2000 B1_Reflexive_Verbs_Comparison
zapisać;uložit;to save;core2000 B1_B2_IT_and_Digital_Life
prawo;právo;law (studies);core2000 B1_B2_Education_Academic_Life_Extended
rozczarowanie;zklamání;disappointment;core2000 B1_01_Relationships
podpisać;podepsat;;core2000 B1_B2_Prefixed_Verb_Families
konkurencja;konkurence;competition;core2000 B1_06_10_Career_Environment_History_Law_Abstract
podpalenie;žhářství;arson;core2000 B1_B2_Law_Crime_Justice_Extended
nakład;náklad (tisku);circulation/print run;core2000 B1_B2_Media_Journalism_Internet
zbawienie;spasení/spása;salvation;core2000 B1_B2_Religion_Spirituality_Philosophy
obciążać/fakturować;účtovat/fakturovat;to charge/invoice;core2000 B1_B2_Money_Banking_Finance
fontanna;fontána/kašna;fountain;core2000 B1_B2_Architecture_Construction_Urban
wstyd;stud/hanba;shame;core2000 B1_Emotions_Detailed
zaspokoić/usatysfakcjonować;uspokojit;to satisfy;core2000 B1_B2_Emotion_Verbs_and_Psychology
dyskutować;diskutovat;to discuss;core2000 B1_B2_Verbs_of_Communication_and_Thinking
wymeldowanie;check-out/odjezd;check-out;core2000 B1_Travel_Hotel_Accommodation
pożegnać się;rozloučit se;to say goodbye;core2000 B1_Reflexive_Verbs_Comparison
recepta;recept;prescription;core2000 B1_02_05_Health_Technology_News_Travel
programowanie;programování;programming;core2000 B1_B2_IT_and_Digital_Life
studiować;studovat;to study;core2000 B1_B2_Education_Academic_Life_Extended
podziw;obdiv;admiration;core2000 B1_01_Relationships
wypisać;vypsat;;core2000 B1_B2_Prefixed_Verb_Families
zysk;zisk;profit;core2000 B1_06_10_Career_Environment_History_Law_Abstract
przemyt narkotyków;pašování drog;drug trafficking;core2000 B1_B2_Law_Crime_Justice_Extended
chrześcijaństwo;křesťanství;Christianity;core2000 B1_B2_Religion_Spirituality_Philosophy
być winnym/dłużnym;dlužit;to owe;core2000 B1_B2_Money_Banking_Finance
fundamenty;základy;foundation;core2000 B1_B2_Architecture_Construction_Urban
wina/poczucie winy;vina;guilt;core2000 B1_Emotions_Detailed
przeszkadzać / denerwować;obtěžovat / otravovat;to bother / annoy;core2000 B1_B2_Emotion_Verbs_and_Psychology
klucz do pokoju;klíč od pokoje;room key;core2000 B1_Travel_Hotel_Accommodation
myć się;mýt se;to wash (oneself);core2000 B1_Reflexive_Verbs_Comparison
zastrzyk/szczepienie;injekce/očkování;injection/vaccination;core2000 B1_02_05_Health_Technology_News_Travel
kod;kód;code;core2000 B1_B2_IT_and_Digital_Life
szacunek/respekt;respekt/úcta;respect;core2000 B1_01_Relationships
dopisać;dopsat;;core2000 B1_B2_Prefixed_Verb_Families
strata;ztráta;loss;core2000 B1_06_10_Career_Environment_History_Law_Abstract
pranie brudnych pieniędzy;praní špinavých peněz;money laundering;core2000 B1_B2_Law_Crime_Justice_Extended
korespondent;zpravodaj/korespondent;correspondent;core2000 B1_B2_Media_Journalism_Internet
katolicyzm;katolicismus;Catholicism;core2000 B1_B2_Religion_Spirituality_Philosophy
spłacać;splácet;to repay;core2000 B1_B2_Money_Banking_Finance
zazdrość/zawiść;závist;envy;core2000 B1_Emotions_Detailed
frustrować;frustrovat;to frustrate;core2000 B1_B2_Emotion_Verbs_and_Psychology
prosić/żądać;žádat/prosit;to ask/request;core2000 B1_B2_Verbs_of_Communication_and_Thinking
obsługa hotelowa;pokojová služba;room service;core2000 B1_Travel_Hotel_Accommodation
ciśnienie (krwi);tlak (krevní);blood pressure;core2000 B1_02_05_Health_Technology_News_Travel
błąd/bug;chyba/bug;bug/error;core2000 B1_B2_IT_and_Digital_Life
powtarzać;opakovat;to review/repeat;core2000 B1_B2_Education_Academic_Life_Extended
nienawiść;nenávist;hatred;core2000 B1_01_Relationships
odpisać;odepsat;;core2000 B1_B2_Prefixed_Verb_Families
budżet;rozpočet;budget;core2000 B1_06_10_Career_Environment_History_Law_Abstract
cyberprzestępczość;kybernetický zločin;cybercrime;core2000 B1_B2_Law_Crime_Justice_Extended
artykuł;článek;article;core2000 B1_B2_Media_Journalism_Internet
protestantyzm;protestantismus;Protestantism;core2000 B1_B2_Religion_Spirituality_Philosophy
pożyczyć;půjčit (si);to borrow;core2000 B1_B2_Money_Banking_Finance
zniechęcić;znechutit / odradit;to disgust / discourage;core2000 B1_B2_Emotion_Verbs_and_Psychology
wymagać;požadovat;to demand;core2000 B1_B2_Verbs_of_Communication_and_Thinking
minibar;minibar;minibar;core2000 B1_Travel_Hotel_Accommodation
cukrzyca;cukrovka;diabetes;core2000 B1_02_05_Health_Technology_News_Travel
ćwiczyć/praktykować;procvičovat;to practice;core2000 B1_B2_Education_Academic_Life_Extended
popisać;popsat;;core2000 B1_B2_Prefixed_Verb_Families
inwestycja;investice;investment;core2000 B1_06_10_Career_Environment_History_Law_Abstract
przemoc domowa;domácí násilí;domestic violence;core2000 B1_B2_Law_Crime_Justice_Extended
nagłówek;titulek/nadpis;headline;core2000 B1_B2_Media_Journalism_Internet
prawosławie;pravoslaví;Orthodox Christianity;core2000 B1_B2_Religion_Spirituality_Philosophy
pożyczyć (komuś);půjčit (komu);to lend;core2000 B1_B2_Money_Banking_Finance
samotność;osamělost;loneliness;core2000 B1_Emotions_Detailed
przygnębiać / depresjonować;deprimovat;to depress;core2000 B1_B2_Emotion_Verbs_and_Psychology
nalegać;naléhat;to insist;core2000 B1_B2_Verbs_of_Communication_and_Thinking
sejf;trezor/sejf;safe/vault;core2000 B1_Travel_Hotel_Accommodation
rak;rakovina;cancer;core2000 B1_02_05_Health_Technology_News_Travel
zmienna;proměnná;variable;core2000 B1_B2_IT_and_Digital_Life
wykładać;přednášet;to lecture;core2000 B1_B2_Education_Academic_Life_Extended
żal/skrucha;lítost;regret;core2000 B1_01_Relationships
rozpisać;rozpsat;;core2000 B1_B2_Prefixed_Verb_Families
przedsiębiorczość;podnikání;entrepreneurship;core2000 B1_06_10_Career_Environment_History_Law_Abstract
stalking/nękanie;stalking/pronásledování;stalking;core2000 B1_B2_Law_Crime_Justice_Extended
felieton/komentarz;sloupek/komentář;column/commentary;core2000 B1_B2_Media_Journalism_Internet
islam;islám;Islam;core2000 B1_B2_Religion_Spirituality_Philosophy
oszczędzać;šetřit/spořit;to save (money);core2000 B1_B2_Money_Banking_Finance
nuda;nuda;boredom;core2000 B1_Emotions_Detailed
przekonywać;přesvědčovat;to persuade;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Wi-Fi (bezpłatne);Wi-Fi (bezplatné);(free) Wi-Fi;core2000 B1_Travel_Hotel_Accommodation
funkcja;funkce;function;core2000 B1_B2_IT_and_Digital_Life
notować/zapisywać;zapisovat si;to take notes;core2000 B1_B2_Education_Academic_Life_Extended
poznać się;seznámit se;to meet/get acquainted;core2000 B1_01_Relationships
przypisać;připsat;;core2000 B1_B2_Prefixed_Verb_Families
środowisko;životní prostředí;environment;core2000 B1_06_10_Career_Environment_History_Law_Abstract
sprawca;pachatel;perpetrator;core2000 B1_B2_Law_Crime_Justice_Extended
wywiad;rozhovor;interview;core2000 B1_B2_Media_Journalism_Internet
judaizm;judaismus;Judaism;core2000 B1_B2_Religion_Spirituality_Philosophy
dochód;příjem;income;core2000 B1_B2_Money_Banking_Finance
komin;komín;chimney;core2000 B1_B2_Architecture_Construction_Urban
frustracja;frustrace;frustration;core2000 B1_Emotions_Detailed
żałować;litovat;to regret;core2000 B1_B2_Emotion_Verbs_and_Psychology
radzić;radit;to advise;core2000 B1_B2_Verbs_of_Communication_and_Thinking
zmienić się;změnit se;to change (become different);core2000 B1_Reflexive_Verbs_Comparison
laptop;notebook/laptop;laptop;core2000 B1_02_05_Health_Technology_News_Travel
pętla;smyčka;loop;core2000 B1_B2_IT_and_Digital_Life
badać;zkoumat/bádat;to research;core2000 B1_B2_Education_Academic_Life_Extended
chodzić z (kimś);chodit s (někým);to date;core2000 B1_01_Relationships
opisać;opsat;;core2000 B1_B2_Prefixed_Verb_Families
zanieczyszczenie;znečištění;pollution;core2000 B1_06_10_Career_Environment_History_Law_Abstract
podejrzany;podezřelý;suspect;core2000 B1_B2_Law_Crime_Justice_Extended
konferencja prasowa;tisková konference;press conference;core2000 B1_B2_Media_Journalism_Internet
buddyzm;buddhismus;Buddhism;core2000 B1_B2_Religion_Spirituality_Philosophy
wydatek/wydatki;výdaj/výdaje;expense/expenses;core2000 B1_B2_Money_Banking_Finance
balkon;balkon;balcony;core2000 B1_B2_Architecture_Construction_Urban
rozpacz;zoufalství;despair;core2000 B1_Emotions_Detailed
polecić/zalecić;doporučit;to recommend;core2000 B1_B2_Verbs_of_Communication_and_Thinking
lot;let;flight;core2000 B1_Travel_Hotel_Accommodation
polepszyć się;zlepšit se;to improve (get better);core2000 B1_Reflexive_Verbs_Comparison
komórka/telefon;mobil/telefon;mobile/smartphone;core2000 B1_02_05_Health_Technology_News_Travel
warunek;podmínka;condition;core2000 B1_B2_IT_and_Digital_Life
analizować;analyzovat;to analyze;core2000 B1_B2_Education_Academic_Life_Extended
zakochać się;zamilovat se;to fall in love;core2000 B1_01_Relationships
zrobić;udělat;;core2000 B1_B2_Prefixed_Verb_Families
odpady/śmieci;odpad/odpady;waste/trash;core2000 B1_06_10_Career_Environment_History_Law_Abstract
oskarżony;obviněný/obžalovaný;accused/defendant;core2000 B1_B2_Law_Crime_Justice_Extended
źródło;zdroj (informací);source;core2000 B1_B2_Media_Journalism_Internet
hinduizm;hinduismus;Hinduism;core2000 B1_B2_Religion_Spirituality_Philosophy
taras;terasa;terrace;core2000 B1_B2_Architecture_Construction_Urban
podejrzewać;podezírat;to suspect;core2000 B1_B2_Emotion_Verbs_and_Psychology
ostrzegać;varovat;to warn;core2000 B1_B2_Verbs_of_Communication_and_Thinking
karta pokładowa;palubní vstupenka;boarding pass;core2000 B1_Travel_Hotel_Accommodation
pogorszyć się;zhoršit se;to worsen;core2000 B1_Reflexive_Verbs_Comparison
podsumować;shrnout;to summarize;core2000 B1_B2_Education_Academic_Life_Extended
przerobić;předělat;;core2000 B1_B2_Prefixed_Verb_Families
recykling;recyklace;recycling;core2000 B1_06_10_Career_Environment_History_Law_Abstract
ofiara;oběť;victim;core2000 B1_B2_Law_Crime_Justice_Extended
wyłączność/ekskluzywność;exkluzivita;exclusive;core2000 B1_B2_Media_Journalism_Internet
ateizm;ateismus;atheism;core2000 B1_B2_Religion_Spirituality_Philosophy
premia;prémie/bonus;bonus;core2000 B1_B2_Money_Banking_Finance
winda;výtah;elevator/lift;core2000 B1_B2_Architecture_Construction_Urban
obrzydzenie/wstręt;odpor/hnus;disgust;core2000 B1_Emotions_Detailed
poniżyć / upokorzyć;ponížit / pokořit;to humiliate;core2000 B1_B2_Emotion_Verbs_and_Psychology
grozić;vyhrožovat;to threaten;core2000 B1_B2_Verbs_of_Communication_and_Thinking
odprawa;odbavení/check-in;check-in;core2000 B1_Travel_Hotel_Accommodation
zwiększyć się;zvětšit se;to increase;core2000 B1_Reflexive_Verbs_Comparison
interfejs;rozhraní;interface;core2000 B1_B2_IT_and_Digital_Life
powoływać się na;odkazovat na;to cite/refer to;core2000 B1_B2_Education_Academic_Life_Extended
dorobić;dodělat;;core2000 B1_B2_Prefixed_Verb_Families
odnawialny;obnovitelný;renewable;core2000 B1_06_10_Career_Environment_History_Law_Abstract
świadek;svědek;witness;core2000 B1_B2_Law_Crime_Justice_Extended
cenzura;cenzura;censorship;core2000 B1_B2_Media_Journalism_Internet
agnostycyzm;agnosticismus;agnosticism;core2000 B1_B2_Religion_Spirituality_Philosophy
napiwek;spropitné;tip;core2000 B1_B2_Money_Banking_Finance
pogarda;pohrdání;contempt;core2000 B1_Emotions_Detailed
skrzywdzić / zranić;ublížit;to hurt (emotionally);core2000 B1_B2_Emotion_Verbs_and_Psychology
kontrola bezpieczeństwa;bezpečnostní kontrola;security check;core2000 B1_Travel_Hotel_Accommodation
